3.0713 1.1507348752421098
4.9274 1.3216360943374732
5.3898 1.4013899965819743
5.7057 3.4863848695454016
5.8113 12.15677338498348
5.8706 37.97425088298963
5.8862 61.72952033724508
5.9165 74.410390794121
5.9552 92.26387148228325
6.0132 100.0
6.0817 80.06152443887433
6.0956 62.766321066423615
6.1253 40.89096502221716
6.2031 17.842087273555883
6.2791 4.215563404352284
6.4741 1.4811438988264771
6.8322 0.7405719494132376
7.1383 0.5810641449242336
7.4802 0.6608180471687366
7.8091 0.9114731685086008
8.0931 0.8886863392958864
8.3641 10.835137290646008
8.4698 21.408226045345792
8.6246 10.835137290646008
8.6465 4.625726330181156
8.8023 1.1507348752421098
9.1181 0.8203258516577405
9.4861 0.8203258516577405
9.854 0.9114731685086008
10.1895 1.0709809729976068
10.3951 4.215563404352284
10.5347 1.5722912156773374
10.7398 0.9912270707531038
11.1403 0.9114731685086008
11.5538 0.9114731685086008
11.7304 5.7878546200296235
11.8265 17.9446280050131
11.9292 7.1892446166115995
12.0165 3.22433633359918
12.1275 5.035889256010026
12.2605 1.0709809729976068
12.4526 1.1507348752421098
12.7555 1.2418821920929701
13.0192 1.3216360943374732
13.2446 6.448672667198357
13.3645 2.0622080437507107
13.4491 2.1419619459952135
13.534 3.714253161672553
13.6606 0.8203258516577405
13.8952 1.2418821920929701
14.2306 1.4013899965819743
14.6278 1.3216360943374732
14.8981 1.0709809729976068
15.1537 0.9912270707531038
15.5147 0.6722114617750938
15.9888 0.7405719494132376
16.3308 0.9114731685086008
16.5589 1.7317990201663434
16.7513 4.215563404352284
16.9435 4.37507120884129
17.1385 1.6520451179218405
17.3826 0.9114731685086008
17.6498 2.3926170673350797
17.7939 8.180471687364701
18.0013 1.5722912156773374
18.3659 0.239261706733507
18.6265 1.5722912156773374
18.9848 1.8115529224108466
19.2713 1.6520451179218405
19.5578 1.5722912156773374
19.877 1.5722912156773374
20.2155 1.0709809729976068
20.5379 0.8203258516577405
20.844 0.7405719494132376
21.1663 0.6608180471687366
21.5929 0.41016292582887026
21.8924 0.0
22.1985 0.239261706733507
22.4525 0.15950780448900398
22.7294 0.9912270707531038
23.2178 0.9912270707531038
23.5011 0.9000797539022436
23.7001 3.63449925942805
24.0383 0.0
24.3899 0.07975390224450098
24.8133 0.0
25.2301 0.0
25.6306 0.0
25.9758 0.07975390224450098
26.4056 0.07975390224450098
26.8517 0.0
27.2555 0.239261706733507
27.6007 0.33040902358436725
27.9687 0.41016292582887026
30.0104 0.5696707303178763
