Cycle #0	Energy		Temperature	Acceptance Ratio
		-3714.37	Initial structure!
		-3714.62	1351.43		0.943
		-3714.63	1344.67		0.943
		-3714.62	1337.95		0.943
		-3714.59	1331.26		0.943
		-3714.60	1324.61		0.944
		-3714.59	1317.98		0.944
		-3714.63	1311.39		0.944
		-3714.61	1304.84		0.944
		-3714.56	1298.31		0.941
		-3714.58	1291.82		0.941
		-3714.58	1285.36		0.941
		-3714.59	1278.93		0.941
		-3714.58	1272.54		0.942
		-3714.58	1266.18		0.942
		-3714.52	1259.85		0.938
		-3714.56	1253.55		0.939
		-3714.53	1247.28		0.939
		-3714.56	1241.04		0.939
		-3714.57	1234.84		0.939
		-3714.55	1228.66		0.940
		-3714.52	1222.52		0.936
		-3714.56	1216.41		0.936
		-3714.56	1210.32		0.937
		-3714.56	1204.27		0.937
		-3714.52	1198.25		0.934
		-3714.55	1192.26		0.934
		-3714.56	1186.30		0.934
		-3714.59	1180.37		0.934
		-3714.64	1174.47		0.934
		-3714.63	1168.59		0.935
		-3714.60	1162.75		0.935
		-3714.60	1156.94		0.935
		-3714.56	1151.15		0.935
		-3714.58	1145.40		0.936
		-3714.55	1139.67		0.936
		-3714.56	1133.97		0.936
		-3714.55	1128.30		0.936
		-3714.57	1122.66		0.936
		-3714.51	1117.05		0.933
		-3714.57	1111.46		0.934
		-3714.58	1105.90		0.934
		-3714.54	1100.37		0.934
		-3714.55	1094.87		0.934
		-3714.59	1089.40		0.934
		-3714.63	1083.95		0.935
		-3714.60	1078.53		0.932
		-3714.66	1073.14		0.932
		-3714.61	1067.77		0.932
		-3714.66	1062.43		0.932
		-3714.62	1057.12		0.929
		-3714.67	1051.84		0.929
		-3714.64	1046.58		0.927
		-3714.63	1041.34		0.927
		-3714.59	1036.14		0.924
		-3714.61	1030.96		0.924
		-3714.61	1025.80		0.924
		-3714.60	1020.67		0.925
		-3714.58	1015.57		0.925
		-3714.53	1010.49		0.925
		-3714.51	1005.44		0.925
		-3714.54	1000.41		0.925
		-3714.54	995.41		0.926
		-3714.56	990.43		0.926
		-3714.53	985.48		0.926
		-3714.47	980.55		0.926
		-3714.49	975.65		0.927
		-3714.48	970.77		0.927
		-3714.52	965.92		0.927
		-3714.52	961.09		0.927
		-3714.52	956.28		0.927
		-3714.47	951.50		0.928
		-3714.44	946.74		0.925
		-3714.49	942.01		0.925
		-3714.52	937.30		0.925
		-3714.49	932.61		0.923
		-3714.54	927.95		0.923
		-3714.47	923.31		0.920
		-3714.53	918.69		0.920
		-3714.47	914.10		0.921
		-3714.49	909.53		0.921
		-3714.52	904.98		0.921
		-3714.49	900.46		0.921
		-3714.48	895.96		0.922
		-3714.47	891.48		0.919
		-3714.47	887.02		0.919
		-3714.45	882.58		0.916
		-3714.46	878.17		0.914
		-3714.46	873.78		0.914
		-3714.50	869.41		0.914
		-3714.46	865.06		0.915
		-3714.50	860.74		0.915
		-3714.46	856.44		0.912
		-3714.52	852.15		0.912
		-3714.50	847.89		0.913
		-3714.52	843.65		0.913
		-3714.45	839.43		0.913
		-3714.49	835.24		0.913
		-3714.55	831.06		0.914
		-3714.54	826.91		0.914
		-3714.54	822.77		0.914
		-3714.55	818.66		0.914
		-3714.57	814.56		0.915
		-3714.56	810.49		0.915
		-3714.54	806.44		0.915
		-3714.52	802.41		0.915
		-3714.49	798.39		0.916
		-3714.51	794.40		0.916
		-3714.49	790.43		0.916
		-3714.52	786.48		0.916
		-3714.52	782.55		0.916
		-3714.46	778.63		0.917
		-3714.47	774.74		0.917
		-3714.47	770.87		0.917
		-3714.46	767.01		0.917
		-3714.47	763.18		0.918
		-3714.40	759.36		0.918
		-3714.42	755.56		0.918
		-3714.41	751.79		0.918
		-3714.44	748.03		0.918
		-3714.43	744.29		0.919
		-3714.41	740.57		0.919
		-3714.45	736.86		0.919
		-3714.40	733.18		0.919
		-3714.39	729.51		0.919
		-3714.41	725.87		0.920
		-3714.40	722.24		0.920
		-3714.41	718.62		0.920
		-3714.46	715.03		0.920
		-3714.46	711.46		0.921
		-3714.40	707.90		0.918
		-3714.46	704.36		0.918
		-3714.49	700.84		0.919
		-3714.51	697.33		0.919
		-3714.47	693.85		0.916
		-3714.50	690.38		0.914
		-3714.53	686.93		0.914
		-3714.54	683.49		0.915
		-3714.55	680.07		0.915
		-3714.53	676.67		0.912
		-3714.60	673.29		0.913
		-3714.58	669.92		0.913
		-3714.60	666.57		0.913
		-3714.60	663.24		0.913
		-3714.63	659.93		0.914
		-3714.62	656.63		0.914
		-3714.61	653.34		0.914
		-3714.61	650.08		0.914
		-3714.57	646.83		0.912
		-3714.58	643.59		0.910
		-3714.62	640.37		0.910
		-3714.64	637.17		0.910
		-3714.59	633.99		0.908
		-3714.62	630.82		0.908
		-3714.60	627.66		0.906
		-3714.60	624.52		0.904
		-3714.59	621.40		0.902
		-3714.60	618.29		0.902
		-3714.60	615.20		0.902
		-3714.58	612.13		0.900
		-3714.59	609.07		0.900
		-3714.59	606.02		0.900
		-3714.62	602.99		0.901
		-3714.61	599.98		0.901
		-3714.58	596.98		0.901
		-3714.55	593.99		0.901
		-3714.56	591.02		0.902
		-3714.60	588.07		0.902
		-3714.58	585.12		0.902
		-3714.57	582.20		0.902
		-3714.56	579.29		0.903
		-3714.50	576.39		0.900
		-3714.57	573.51		0.901
		-3714.57	570.64		0.901
		-3714.60	567.79		0.901
		-3714.63	564.95		0.901
		-3714.59	562.13		0.899
		-3714.60	559.31		0.897
		-3714.63	556.52		0.897
		-3714.64	553.74		0.898
		-3714.58	550.97		0.896
		-3714.61	548.21		0.896
		-3714.54	545.47		0.894
		-3714.60	542.74		0.892
		-3714.59	540.03		0.890
		-3714.64	537.33		0.890
		-3714.62	534.64		0.888
		-3714.64	531.97		0.888
		-3714.66	529.31		0.889
		-3714.63	526.66		0.889
		-3714.68	524.03		0.889
		-3714.68	521.41		0.889
		-3714.65	518.80		0.887
		-3714.65	516.21		0.885
		-3714.71	513.63		0.886
		-3714.67	511.06		0.884
		-3714.66	508.50		0.882
		-3714.71	505.96		0.882
		-3714.67	503.43		0.880
		-3714.68	500.92		0.878
		-3714.65	498.41		0.876
		-3714.63	495.92		0.877
		-3714.58	493.44		0.875
		-3714.59	490.97		0.873
		-3714.56	488.52		0.871
		-3714.64	486.07		0.871
		-3714.56	483.64		0.869
		-3714.61	481.23		0.868
		-3714.63	478.82		0.868
		-3714.61	476.43		0.866
		-3714.56	474.04		0.864
		-3714.60	471.67		0.864
		-3714.58	469.31		0.865
		-3714.59	466.97		0.865
		-3714.55	464.63		0.863
		-3714.54	462.31		0.861
		-3714.58	460.00		0.862
		-3714.66	457.70		0.862
		-3714.64	455.41		0.862
		-3714.64	453.13		0.863
		-3714.65	450.87		0.863
		-3714.61	448.61		0.861
		-3714.67	446.37		0.861
		-3714.67	444.14		0.862
		-3714.63	441.92		0.860
		-3714.62	439.71		0.858
		-3714.69	437.51		0.858
		-3714.68	435.32		0.859
		-3714.63	433.15		0.857
		-3714.70	430.98		0.857
		-3714.62	428.82		0.855
		-3714.66	426.68		0.854
		-3714.72	424.55		0.854
		-3714.67	422.42		0.854
		-3714.65	420.31		0.853
		-3714.67	418.21		0.853
		-3714.68	416.12		0.853
		-3714.66	414.04		0.851
		-3714.63	411.97		0.850
		-3714.62	409.91		0.850
		-3714.62	407.86		0.850
		-3714.61	405.82		0.851
		-3714.58	403.79		0.849
		-3714.58	401.77		0.847
		-3714.54	399.76		0.846
		-3714.61	397.76		0.846
		-3714.60	395.78		0.844
		-3714.64	393.80		0.844
		-3714.61	391.83		0.845
		-3714.56	389.87		0.843
		-3714.56	387.92		0.841
		-3714.64	385.98		0.842
		-3714.70	384.05		0.842
		-3714.68	382.13		0.842
		-3714.66	380.22		0.841
		-3714.68	378.32		0.841
		-3714.65	376.43		0.841
		-3714.62	374.54		0.840
		-3714.63	372.67		0.838
		-3714.66	370.81		0.838
		-3714.66	368.95		0.839
		-3714.62	367.11		0.837
		-3714.63	365.27		0.836
		-3714.62	363.45		0.836
		-3714.58	361.63		0.834
		-3714.68	359.82		0.835
		-3714.68	358.02		0.835
		-3714.64	356.23		0.833
		-3714.62	354.45		0.832
		-3714.69	352.68		0.832
		-3714.69	350.92		0.832
		-3714.65	349.16		0.831
		-3714.67	347.42		0.829
		-3714.65	345.68		0.828
		-3714.65	343.95		0.828
		-3714.62	342.23		0.828
		-3714.64	340.52		0.829
		-3714.61	338.82		0.827
		-3714.63	337.12		0.827
		-3714.63	335.44		0.826
		-3714.61	333.76		0.824
		-3714.63	332.09		0.823
		-3714.61	330.43		0.821
		-3714.63	328.78		0.822
		-3714.64	327.13		0.822
		-3714.68	325.50		0.822
		-3714.63	323.87		0.821
		-3714.64	322.25		0.819
		-3714.64	320.64		0.820
		-3714.61	319.04		0.820
		-3714.56	317.44		0.819
		-3714.58	315.85		0.819
		-3714.58	314.28		0.819
		-3714.60	312.70		0.819
		-3714.58	311.14		0.820
		-3714.56	309.58		0.818
		-3714.55	308.04		0.817
		-3714.54	306.50		0.815
		-3714.58	304.96		0.816
		-3714.59	303.44		0.816
		-3714.55	301.92		0.815
		-3714.56	300.41		0.815
		-3714.56	298.91		0.815
		-3714.54	297.42		0.816
		-3714.55	295.93		0.816
		-3714.57	294.45		0.816
		-3714.52	292.98		0.815
		-3714.58	291.51		0.815
		-3714.56	290.05		0.814
		-3714.62	288.60		0.814
		-3714.58	287.16		0.814
		-3714.57	285.73		0.813
		-3714.57	284.30		0.813
		-3714.57	282.88		0.814
		-3714.55	281.46		0.812
		-3714.59	280.05		0.812
		-3714.57	278.65		0.811
		-3714.57	277.26		0.810
		-3714.56	275.87		0.808
		-3714.60	274.49		0.809
		-3714.57	273.12		0.807
		-3714.57	271.76		0.806
		-3714.58	270.40		0.806
		-3714.53	269.05		0.805
		-3714.56	267.70		0.803
		-3714.57	266.36		0.804
		-3714.55	265.03		0.804
		-3714.52	263.71		0.804
		-3714.50	262.39		0.805
		-3714.47	261.07		0.803
		-3714.49	259.77		0.804
		-3714.54	258.47		0.804
		-3714.55	257.18		0.804
		-3714.51	255.89		0.805
		-3714.49	254.61		0.803
		-3714.54	253.34		0.804
		-3714.55	252.07		0.804
		-3714.57	250.81		0.804
		-3714.56	249.56		0.803
		-3714.59	248.31		0.803
		-3714.57	247.07		0.804
		-3714.58	245.83		0.804
		-3714.54	244.60		0.803
		-3714.57	243.38		0.803
		-3714.56	242.16		0.803
		-3714.56	240.95		0.804
		-3714.57	239.75		0.804
		-3714.57	238.55		0.803
		-3714.56	237.36		0.803
		-3714.59	236.17		0.803
		-3714.61	234.99		0.804
		-3714.61	233.81		0.804
		-3714.57	232.65		0.803
		-3714.59	231.48		0.803
		-3714.54	230.33		0.802
		-3714.61	229.17		0.802
		-3714.59	228.03		0.801
		-3714.65	226.89		0.801
		-3714.61	225.75		0.800
		-3714.65	224.62		0.800
		-3714.59	223.50		0.799
		-3714.65	222.38		0.799
		-3714.63	221.27		0.798
		-3714.63	220.17		0.796
		-3714.65	219.06		0.797
		-3714.63	217.97		0.796
		-3714.59	216.88		0.794
		-3714.63	215.80		0.793
		-3714.63	214.72		0.792
		-3714.64	213.64		0.790
		-3714.61	212.57		0.789
		-3714.61	211.51		0.788
		-3714.63	210.45		0.787
		-3714.67	209.40		0.787
		-3714.65	208.35		0.787
		-3714.67	207.31		0.788
		-3714.66	206.28		0.788
		-3714.66	205.24		0.787
		-3714.68	204.22		0.787
		-3714.70	203.20		0.787
		-3714.69	202.18		0.786
		-3714.69	201.17		0.785
		-3714.67	200.16		0.784
		-3714.64	199.16		0.783
		-3714.69	198.17		0.781
		-3714.68	197.18		0.780
		-3714.69	196.19		0.781
		-3714.68	195.21		0.781
		-3714.66	194.23		0.780
		-3714.68	193.26		0.780
		-3714.66	192.30		0.779
